timestamp,event_type,symbol_pair,side,quantity,entry_price,exit_price,pnl,equity_at_event,event_id
2026-02-08T13:31:24.609987,TRADE_ENTRY,BTC/USDT,long,2.0,50000.0,,,100000.0,2026-02-08T13:31:24.609987_BTC/USDT
2026-02-08T13:31:24.614134,TRADE_EXIT,BTC/USDT,,2.0,,52500.0,5000.0,105000.0,2026-02-08T13:31:24.614134_BTC/USDT
2026-02-08T13:31:34.727988,TRADE_ENTRY,BTC/USDT,long,2.0,50000.0,,,100000.0,2026-02-08T13:31:34.727988_BTC/USDT
2026-02-08T13:31:34.733090,TRADE_ENTRY,ETH/USDT,long,10.0,3000.0,,,100000.0,2026-02-08T13:31:34.733090_ETH/USDT
2026-02-08T13:51:07.873513,TRADE_ENTRY,BTC/USDT,long,2.0,50000.0,,,101000.0,2026-02-08T13:51:07.874523_BTC/USDT
2026-02-08T13:51:07.885529,TRADE_ENTRY,ETH/USDT,short,5.0,3000.0,,,101000.0,2026-02-08T13:51:07.885529_ETH/USDT
2026-02-08T13:52:33.356926,TRADE_ENTRY,BTC/USDT,long,2.0,50000.0,,,100000.0,2026-02-08T13:52:33.356926_BTC/USDT
2026-02-08T13:52:33.364703,TRADE_ENTRY,ETH/USDT,short,5.0,3000.0,,,100000.0,2026-02-08T13:52:33.364703_ETH/USDT
2026-02-08T14:18:34.627174,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-08T14:18:34.627187_PAIR_0
2026-02-08T14:18:34.636397,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-08T14:18:34.636406_PAIR_1
2026-02-08T14:18:34.641332,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-08T14:18:34.641337_PAIR_2
2026-02-08T14:18:34.652921,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-08T14:18:34.652928_PAIR_1
2026-02-08T14:18:34.657079,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-02-08T14:18:34.657090_PAIR_1
2026-02-08T14:18:34.660928,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-08T14:18:34.660934_PAIR_2
2026-02-08T14:18:34.669919,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-02-08T14:18:34.669930_PAIR_2
2026-02-08T16:00:41.351530,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-08T16:00:41.351542_PAIR_0
2026-02-08T16:00:41.358733,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-08T16:00:41.358745_PAIR_1
2026-02-08T16:00:41.362619,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-08T16:00:41.362623_PAIR_2
