timestamp,event_type,symbol_pair,side,quantity,entry_price,exit_price,pnl,equity_at_event,event_id
2026-03-03T00:18:11.920746,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-03-03T00:18:11.920746_PAIR_0
2026-03-03T00:18:11.921746,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-03T00:18:11.921746_PAIR_1
2026-03-03T00:18:11.922747,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-03T00:18:11.922747_PAIR_2
2026-03-03T00:18:11.926774,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-03T00:18:11.926774_PAIR_1
2026-03-03T00:18:11.927774,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-03-03T00:18:11.927774_PAIR_1
2026-03-03T00:18:11.929359,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-03T00:18:11.929359_PAIR_2
2026-03-03T00:18:11.930372,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-03-03T00:18:11.930372_PAIR_2
2026-03-03T00:21:34.752840,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-03-03T00:21:34.752840_PAIR_0
2026-03-03T00:21:34.753839,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-03T00:21:34.753839_PAIR_1
2026-03-03T00:21:34.754842,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-03T00:21:34.754842_PAIR_2
2026-03-03T00:21:34.758876,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-03T00:21:34.758876_PAIR_1
2026-03-03T00:21:34.759842,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-03-03T00:21:34.759842_PAIR_1
2026-03-03T00:21:34.759842,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-03T00:21:34.759842_PAIR_2
2026-03-03T00:21:34.761350,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-03-03T00:21:34.761350_PAIR_2
2026-03-03T00:24:09.371105,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-03-03T00:24:09.371105_PAIR_0
2026-03-03T00:24:09.371105,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-03T00:24:09.371105_PAIR_1
2026-03-03T00:24:09.372105,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-03T00:24:09.372105_PAIR_2
2026-03-03T00:24:09.376105,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-03T00:24:09.376105_PAIR_1
2026-03-03T00:24:09.377124,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-03-03T00:24:09.377124_PAIR_1
