timestamp,event_type,symbol_pair,side,quantity,entry_price,exit_price,pnl,equity_at_event,event_id
2026-02-24T16:27:41.431615,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-24T16:27:41.431622_PAIR_0
2026-02-24T16:27:41.432349,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-24T16:27:41.432353_PAIR_1
2026-02-24T16:27:41.433061,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-24T16:27:41.433063_PAIR_2
2026-02-24T16:27:41.436572,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-24T16:27:41.436576_PAIR_1
2026-02-24T16:27:41.437206,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-02-24T16:27:41.437211_PAIR_1
2026-02-24T16:27:41.438419,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-24T16:27:41.438423_PAIR_2
2026-02-24T16:27:41.439267,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-02-24T16:27:41.439274_PAIR_2
2026-02-24T16:35:29.708056,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-24T16:35:29.708064_PAIR_0
2026-02-24T16:35:29.709191,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-24T16:35:29.709198_PAIR_1
2026-02-24T16:35:29.710327,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-24T16:35:29.710330_PAIR_2
2026-02-24T16:35:29.716560,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-24T16:35:29.716565_PAIR_1
2026-02-24T16:35:29.717964,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-02-24T16:35:29.717976_PAIR_1
2026-02-24T16:35:29.719086,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-24T16:35:29.719093_PAIR_2
2026-02-24T16:35:29.720145,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-02-24T16:35:29.720155_PAIR_2
2026-02-24T17:33:17.067634,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-24T17:33:17.067634_PAIR_0
2026-02-24T17:33:17.069150,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-24T17:33:17.069150_PAIR_1
2026-02-24T17:33:17.070158,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-24T17:33:17.070158_PAIR_2
2026-02-24T17:33:17.076611,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-24T17:33:17.076611_PAIR_1
