timestamp,event_type,symbol_pair,side,quantity,entry_price,exit_price,pnl,equity_at_event,event_id
2026-03-17T00:27:31.119322,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-03-17T00:27:31.119328_PAIR_0
2026-03-17T00:27:31.128972,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-17T00:27:31.128980_PAIR_1
2026-03-17T00:27:31.133489,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-17T00:27:31.133493_PAIR_2
2026-03-17T00:27:31.142470,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-17T00:27:31.142474_PAIR_1
2026-03-17T00:27:31.146865,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-03-17T00:27:31.146872_PAIR_1
2026-03-17T00:27:31.150728,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-17T00:27:31.150733_PAIR_2
2026-03-17T00:27:31.154337,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-03-17T00:27:31.154346_PAIR_2
2026-03-17T00:30:48.033310,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-03-17T00:30:48.033310_PAIR_0
2026-03-17T00:30:48.040309,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-17T00:30:48.040309_PAIR_1
2026-03-17T00:30:48.045828,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-17T00:30:48.045828_PAIR_2
2026-03-17T00:30:48.061812,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-17T00:30:48.061812_PAIR_1
2026-03-17T00:30:48.069224,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-03-17T00:30:48.069224_PAIR_1
2026-03-17T00:30:48.076560,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-17T00:30:48.076560_PAIR_2
2026-03-17T00:30:48.082562,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-03-17T00:30:48.082562_PAIR_2
2026-03-17T00:38:49.374013,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-03-17T00:38:49.374019_PAIR_0
2026-03-17T00:38:49.383061,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-17T00:38:49.383068_PAIR_1
2026-03-17T00:38:49.387730,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-17T00:38:49.387735_PAIR_2
2026-03-17T00:38:49.396390,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-17T00:38:49.396394_PAIR_1
2026-03-17T00:38:49.400342,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-03-17T00:38:49.400349_PAIR_1
2026-03-17T00:38:49.404595,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-17T00:38:49.404600_PAIR_2
2026-03-17T00:38:49.408771,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-03-17T00:38:49.408778_PAIR_2
2026-03-17T00:42:31.376450,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-03-17T00:42:31.376457_PAIR_0
2026-03-17T00:42:31.383386,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-17T00:42:31.383392_PAIR_1
2026-03-17T00:42:31.387653,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-17T00:42:31.387658_PAIR_2
2026-03-17T00:42:31.395869,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-17T00:42:31.395873_PAIR_1
2026-03-17T00:42:31.400516,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-03-17T00:42:31.400522_PAIR_1
2026-03-17T00:42:31.404608,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-17T00:42:31.404613_PAIR_2
2026-03-17T00:42:31.408746,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-03-17T00:42:31.408753_PAIR_2
2026-03-17T00:46:43.115477,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-03-17T00:46:43.115485_PAIR_0
2026-03-17T00:46:43.127566,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-17T00:46:43.127580_PAIR_1
2026-03-17T00:46:43.133509,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-17T00:46:43.133517_PAIR_2
2026-03-17T00:46:43.144073,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-17T00:46:43.144077_PAIR_1
2026-03-17T00:46:43.148422,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-03-17T00:46:43.148431_PAIR_1
2026-03-17T00:46:43.153006,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-17T00:46:43.153012_PAIR_2
2026-03-17T00:46:43.157336,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-03-17T00:46:43.157344_PAIR_2
2026-03-17T00:53:43.569897,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-03-17T00:53:43.569905_PAIR_0
2026-03-17T00:53:43.576172,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-17T00:53:43.576179_PAIR_1
