timestamp,event_type,symbol_pair,side,quantity,entry_price,exit_price,pnl,equity_at_event,event_id
2026-03-04T01:04:41.668988,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-03-04T01:04:41.668988_PAIR_0

2026-03-04T01:04:41.676644,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-04T01:04:41.676644_PAIR_1

2026-03-04T01:04:41.679409,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-04T01:04:41.679409_PAIR_2

2026-03-04T01:04:41.688588,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-04T01:04:41.688588_PAIR_1

2026-03-04T01:04:41.690738,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-03-04T01:04:41.690738_PAIR_1

2026-03-04T01:04:41.692967,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-04T01:04:41.692967_PAIR_2

2026-03-04T01:04:41.694613,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-03-04T01:04:41.694613_PAIR_2

2026-03-04T01:37:19.839205,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-03-04T01:37:19.839205_PAIR_0

2026-03-04T01:37:19.839205,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-04T01:37:19.839205_PAIR_1

2026-03-04T01:37:19.846942,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-04T01:37:19.846942_PAIR_2

2026-03-04T01:37:19.850644,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-04T01:37:19.850644_PAIR_1

2026-03-04T01:37:19.850644,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-03-04T01:37:19.850644_PAIR_1

2026-03-04T01:37:19.850644,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-04T01:37:19.850644_PAIR_2

2026-03-04T01:37:19.850644,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-03-04T01:37:19.850644_PAIR_2

2026-03-04T01:44:23.319134,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-03-04T01:44:23.319134_PAIR_0

2026-03-04T01:44:23.321320,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-04T01:44:23.321320_PAIR_1

2026-03-04T01:44:23.321320,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-04T01:44:23.321320_PAIR_2

2026-03-04T01:44:23.336903,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-04T01:44:23.336903_PAIR_1

2026-03-04T01:44:23.340687,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-03-04T01:44:23.340687_PAIR_1

2026-03-04T01:44:23.342792,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-04T01:44:23.342792_PAIR_2

2026-03-04T01:44:23.342792,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-03-04T01:44:23.342792_PAIR_2

2026-03-04T02:00:07.617351,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-03-04T02:00:07.617351_PAIR_0

2026-03-04T02:00:07.622359,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-04T02:00:07.622359_PAIR_1

2026-03-04T02:00:07.624960,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-04T02:00:07.624960_PAIR_2

2026-03-04T02:00:07.632888,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-04T02:00:07.632888_PAIR_1

2026-03-04T02:00:07.633883,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-03-04T02:00:07.633883_PAIR_1

2026-03-04T02:00:07.635882,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-04T02:00:07.635882_PAIR_2

2026-03-04T02:00:07.642991,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-03-04T02:00:07.642991_PAIR_2

2026-03-04T02:05:32.742324,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-03-04T02:05:32.742324_PAIR_0

2026-03-04T02:05:32.742324,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-04T02:05:32.742324_PAIR_1

2026-03-04T02:05:32.742324,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-04T02:05:32.742324_PAIR_2

2026-03-04T02:05:32.761031,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-04T02:05:32.761031_PAIR_1

2026-03-04T02:05:32.762037,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-03-04T02:05:32.762037_PAIR_1

