timestamp,event_type,symbol_pair,side,quantity,entry_price,exit_price,pnl,equity_at_event,event_id
2026-02-13T16:00:53.853567,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-13T16:00:53.853567_PAIR_0
2026-02-13T16:00:53.867051,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-13T16:00:53.867051_PAIR_1
2026-02-13T16:00:53.871786,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-13T16:00:53.871786_PAIR_2
2026-02-13T16:00:53.875309,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-13T16:00:53.875309_PAIR_1
2026-02-13T16:00:53.883382,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-02-13T16:00:53.883382_PAIR_1
2026-02-13T16:00:53.886977,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-13T16:00:53.886977_PAIR_2
2026-02-13T16:00:53.889809,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-02-13T16:00:53.889809_PAIR_2
2026-02-13T16:07:05.941507,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-13T16:07:05.941507_PAIR_0
2026-02-13T16:07:05.949609,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-13T16:07:05.949609_PAIR_1
2026-02-13T16:07:05.952624,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-13T16:07:05.952624_PAIR_2
2026-02-13T16:07:05.961741,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-13T16:07:05.961741_PAIR_1
2026-02-13T16:07:05.965570,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-02-13T16:07:05.965570_PAIR_1
2026-02-13T16:07:05.968919,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-13T16:07:05.968919_PAIR_2
2026-02-13T16:07:05.973063,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-02-13T16:07:05.973063_PAIR_2
2026-02-13T16:13:17.145628,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-13T16:13:17.145628_PAIR_0
2026-02-13T16:13:17.145628,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-13T16:13:17.145628_PAIR_1
2026-02-13T16:13:17.156153,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-13T16:13:17.156153_PAIR_2
2026-02-13T16:13:17.164952,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-13T16:13:17.166495_PAIR_1
2026-02-13T16:13:17.168581,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-02-13T16:13:17.168581_PAIR_1
2026-02-13T16:13:17.172058,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-13T16:13:17.172058_PAIR_2
2026-02-13T16:13:17.176986,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-02-13T16:13:17.176986_PAIR_2
2026-02-13T16:27:19.097209,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-13T16:27:19.097209_PAIR_0
2026-02-13T16:27:19.097209,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-13T16:27:19.097209_PAIR_1
2026-02-13T16:27:19.105214,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-13T16:27:19.105214_PAIR_2
2026-02-13T16:27:19.107575,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-13T16:27:19.107575_PAIR_1
2026-02-13T16:27:19.107575,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-02-13T16:27:19.107575_PAIR_1
2026-02-13T16:27:19.118017,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-13T16:27:19.118017_PAIR_2
2026-02-13T16:27:19.121855,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-02-13T16:27:19.121855_PAIR_2
2026-02-13T16:37:20.560813,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-13T16:37:20.560813_PAIR_0
2026-02-13T16:37:20.563598,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-13T16:37:20.563598_PAIR_1
2026-02-13T16:37:20.568200,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-13T16:37:20.568200_PAIR_2
2026-02-13T16:37:20.574798,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-13T16:37:20.574798_PAIR_1
2026-02-13T16:37:20.577991,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-02-13T16:37:20.577991_PAIR_1
2026-02-13T16:37:20.581148,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-13T16:37:20.581148_PAIR_2
2026-02-13T16:37:20.584183,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-02-13T16:37:20.584183_PAIR_2
2026-02-13T17:32:43.605252,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-13T17:32:43.605252_PAIR_0
2026-02-13T17:32:43.608757,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-13T17:32:43.608757_PAIR_1
2026-02-13T17:32:43.611344,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-13T17:32:43.611344_PAIR_2
2026-02-13T17:32:43.621788,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-13T17:32:43.621788_PAIR_1
2026-02-13T17:32:43.624870,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-02-13T17:32:43.624870_PAIR_1
2026-02-13T17:32:43.627876,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-13T17:32:43.627876_PAIR_2
2026-02-13T17:32:43.630876,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-02-13T17:32:43.630876_PAIR_2
2026-02-13T17:38:29.479672,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-13T17:38:29.479672_PAIR_0
2026-02-13T17:38:29.481638,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-13T17:38:29.481638_PAIR_1
2026-02-13T17:38:29.485152,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-13T17:38:29.485152_PAIR_2
2026-02-13T17:38:29.492623,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-13T17:38:29.492623_PAIR_1
2026-02-13T17:38:29.496054,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-02-13T17:38:29.496054_PAIR_1
2026-02-13T17:38:29.499046,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-13T17:38:29.499046_PAIR_2
2026-02-13T17:38:29.502046,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-02-13T17:38:29.502046_PAIR_2
2026-02-13T17:52:58.943752,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-13T17:52:58.943752_PAIR_0
2026-02-13T17:52:58.946728,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-13T17:52:58.946728_PAIR_1
2026-02-13T17:52:58.949251,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-13T17:52:58.949251_PAIR_2
2026-02-13T17:52:58.956246,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-13T17:52:58.956246_PAIR_1
2026-02-13T17:52:58.960800,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-02-13T17:52:58.960800_PAIR_1
2026-02-13T17:52:58.963323,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-13T17:52:58.963323_PAIR_2
2026-02-13T17:52:58.966332,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-02-13T17:52:58.966332_PAIR_2
2026-02-13T18:09:20.518935,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-13T18:09:20.518935_PAIR_0
2026-02-13T18:09:20.522933,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-13T18:09:20.522933_PAIR_1
2026-02-13T18:09:20.526448,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-13T18:09:20.526448_PAIR_2
