timestamp,event_type,symbol_pair,side,quantity,entry_price,exit_price,pnl,equity_at_event,event_id
2026-03-15T18:03:33.824463,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-03-15T18:03:33.824463_PAIR_0
2026-03-15T18:03:33.833004,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-15T18:03:33.833004_PAIR_1
2026-03-15T18:03:33.838084,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-15T18:03:33.838084_PAIR_2
2026-03-15T18:03:33.848169,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-15T18:03:33.848169_PAIR_1
2026-03-15T18:03:33.853188,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-03-15T18:03:33.853188_PAIR_1
2026-03-15T18:03:33.857197,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-15T18:03:33.857197_PAIR_2
2026-03-15T18:03:33.861207,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-03-15T18:03:33.861207_PAIR_2
2026-03-15T18:03:54.533642,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-03-15T18:03:54.533642_PAIR_0
2026-03-15T18:03:54.543987,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-15T18:03:54.543987_PAIR_1
2026-03-15T18:03:54.547544,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-15T18:03:54.547544_PAIR_2
2026-03-15T18:03:54.559564,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-15T18:03:54.559564_PAIR_1
2026-03-15T18:03:54.563570,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-03-15T18:03:54.563570_PAIR_1
2026-03-15T18:03:54.567143,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-15T18:03:54.567143_PAIR_2
2026-03-15T18:03:54.572117,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-03-15T18:03:54.572117_PAIR_2
2026-03-15T18:50:15.442076,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-03-15T18:50:15.442076_PAIR_0
2026-03-15T18:50:15.453650,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-15T18:50:15.453650_PAIR_1
2026-03-15T18:50:15.457638,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-15T18:50:15.457638_PAIR_2
2026-03-15T18:50:15.466885,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-15T18:50:15.466885_PAIR_1
2026-03-15T18:50:15.470883,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-03-15T18:50:15.470883_PAIR_1
2026-03-15T18:50:15.475406,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-15T18:50:15.475406_PAIR_2
2026-03-15T18:50:15.479403,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-03-15T18:50:15.479403_PAIR_2
2026-03-15T18:50:36.036226,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-03-15T18:50:36.036226_PAIR_0
2026-03-15T18:50:36.045737,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-15T18:50:36.045737_PAIR_1
2026-03-15T18:50:36.049794,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-15T18:50:36.049794_PAIR_2
2026-03-15T18:50:36.058302,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-15T18:50:36.058302_PAIR_1
2026-03-15T18:50:36.063579,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-03-15T18:50:36.063579_PAIR_1
2026-03-15T18:50:36.067105,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-15T18:50:36.067105_PAIR_2
2026-03-15T18:50:36.071108,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-03-15T18:50:36.071108_PAIR_2
