timestamp,event_type,symbol_pair,side,quantity,entry_price,exit_price,pnl,equity_at_event,event_id
2026-02-23T00:36:50.600735,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-23T00:36:50.600741_PAIR_0
2026-02-23T00:36:50.601548,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T00:36:50.601552_PAIR_1
2026-02-23T00:36:50.602633,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T00:36:50.602637_PAIR_2
2026-02-23T00:36:50.608155,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T00:36:50.608159_PAIR_1
2026-02-23T00:36:50.609023,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-02-23T00:36:50.609028_PAIR_1
2026-02-23T00:36:50.610158,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T00:36:50.610161_PAIR_2
2026-02-23T00:36:50.610816,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-02-23T00:36:50.610820_PAIR_2
2026-02-23T00:40:20.557555,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-23T00:40:20.557560_PAIR_0
2026-02-23T00:40:20.558344,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T00:40:20.558348_PAIR_1
2026-02-23T00:40:20.559180,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T00:40:20.559182_PAIR_2
2026-02-23T00:40:20.562558,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T00:40:20.562561_PAIR_1
2026-02-23T00:40:20.563217,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-02-23T00:40:20.563222_PAIR_1
2026-02-23T00:40:20.563924,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T00:40:20.563926_PAIR_2
2026-02-23T00:40:20.564751,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-02-23T00:40:20.564757_PAIR_2
2026-02-23T00:43:50.415929,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-23T00:43:50.415934_PAIR_0
2026-02-23T00:43:50.416844,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T00:43:50.416848_PAIR_1
2026-02-23T00:43:50.417709,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T00:43:50.417712_PAIR_2
2026-02-23T00:43:50.421192,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T00:43:50.421195_PAIR_1
2026-02-23T00:43:50.422061,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-02-23T00:43:50.422067_PAIR_1
2026-02-23T00:43:50.422737,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T00:43:50.422740_PAIR_2
2026-02-23T00:43:50.423342,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-02-23T00:43:50.423347_PAIR_2
2026-02-23T00:59:52.564411,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-23T00:59:52.564417_PAIR_0
2026-02-23T00:59:52.565111,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T00:59:52.565116_PAIR_1
2026-02-23T00:59:52.565858,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T00:59:52.565861_PAIR_2
2026-02-23T00:59:52.569802,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T00:59:52.569807_PAIR_1
2026-02-23T00:59:52.571054,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-02-23T00:59:52.571067_PAIR_1
2026-02-23T00:59:52.572202,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T00:59:52.572205_PAIR_2
2026-02-23T00:59:52.572952,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-02-23T00:59:52.572957_PAIR_2
2026-02-23T01:14:20.210595,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-23T01:14:20.210620_PAIR_0
2026-02-23T01:14:20.211694,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T01:14:20.211699_PAIR_1
2026-02-23T01:14:20.212738,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T01:14:20.212741_PAIR_2
2026-02-23T01:14:20.217958,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T01:14:20.217975_PAIR_1
2026-02-23T01:14:20.218952,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-02-23T01:14:20.218957_PAIR_1
2026-02-23T01:14:20.220107,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T01:14:20.220112_PAIR_2
2026-02-23T01:14:20.221088,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-02-23T01:14:20.221094_PAIR_2
2026-02-23T01:59:54.406809,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-23T01:59:54.406815_PAIR_0
2026-02-23T01:59:54.407700,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T01:59:54.407704_PAIR_1
2026-02-23T01:59:54.408419,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T01:59:54.408422_PAIR_2
2026-02-23T01:59:54.411778,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T01:59:54.411781_PAIR_1
2026-02-23T01:59:54.412401,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-02-23T01:59:54.412405_PAIR_1
2026-02-23T01:59:54.413018,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T01:59:54.413021_PAIR_2
2026-02-23T01:59:54.413632,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-02-23T01:59:54.413636_PAIR_2
2026-02-23T15:07:59.173058,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-23T15:07:59.173065_PAIR_0
2026-02-23T15:07:59.173993,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T15:07:59.173998_PAIR_1
2026-02-23T15:07:59.174767,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T15:07:59.174770_PAIR_2
2026-02-23T15:07:59.178219,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T15:07:59.178222_PAIR_1
2026-02-23T15:07:59.179074,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-02-23T15:07:59.179080_PAIR_1
2026-02-23T15:07:59.179786,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T15:07:59.179789_PAIR_2
2026-02-23T15:07:59.180471,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-02-23T15:07:59.180476_PAIR_2
2026-02-23T15:19:50.933115,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-23T15:19:50.933121_PAIR_0
2026-02-23T15:19:50.934015,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T15:19:50.934021_PAIR_1
2026-02-23T15:19:50.934797,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T15:19:50.934801_PAIR_2
2026-02-23T15:19:50.938302,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T15:19:50.938305_PAIR_1
2026-02-23T15:19:50.938930,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-02-23T15:19:50.938935_PAIR_1
2026-02-23T15:19:50.939549,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T15:19:50.939552_PAIR_2
2026-02-23T15:19:50.940148,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-02-23T15:19:50.940153_PAIR_2
2026-02-23T15:42:58.030904,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-23T15:42:58.030912_PAIR_0
2026-02-23T15:42:58.031812,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T15:42:58.031817_PAIR_1
2026-02-23T15:42:58.032693,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T15:42:58.032695_PAIR_2
2026-02-23T15:42:58.036651,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T15:42:58.036654_PAIR_1
2026-02-23T15:42:58.037316,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-02-23T15:42:58.037321_PAIR_1
2026-02-23T15:42:58.037983,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T15:42:58.037986_PAIR_2
2026-02-23T15:42:58.038643,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-02-23T15:42:58.038648_PAIR_2
2026-02-23T15:47:00.592536,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-23T15:47:00.592543_PAIR_0
2026-02-23T15:47:00.593528,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T15:47:00.593533_PAIR_1
2026-02-23T15:47:00.594414,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T15:47:00.594417_PAIR_2
2026-02-23T15:47:00.598682,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T15:47:00.598687_PAIR_1
2026-02-23T15:47:00.599596,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-02-23T15:47:00.599601_PAIR_1
2026-02-23T15:47:00.600403,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T15:47:00.600407_PAIR_2
2026-02-23T15:47:00.601327,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-02-23T15:47:00.601333_PAIR_2
2026-02-23T16:02:40.216752,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-23T16:02:40.216758_PAIR_0
2026-02-23T16:02:40.217548,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T16:02:40.217552_PAIR_1
2026-02-23T16:02:40.218321,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T16:02:40.218324_PAIR_2
2026-02-23T16:02:40.221632,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T16:02:40.221635_PAIR_1
2026-02-23T16:02:40.222308,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-02-23T16:02:40.222313_PAIR_1
2026-02-23T16:02:40.223102,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T16:02:40.223105_PAIR_2
2026-02-23T16:02:40.223844,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-02-23T16:02:40.223848_PAIR_2
2026-02-23T16:07:37.882921,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-23T16:07:37.882927_PAIR_0
2026-02-23T16:07:37.883634,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T16:07:37.883638_PAIR_1
2026-02-23T16:07:37.884441,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T16:07:37.884444_PAIR_2
2026-02-23T16:07:37.887767,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T16:07:37.887770_PAIR_1
2026-02-23T16:07:37.888387,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-02-23T16:07:37.888392_PAIR_1
2026-02-23T16:07:37.889024,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T16:07:37.889027_PAIR_2
2026-02-23T16:07:37.889662,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-02-23T16:07:37.889667_PAIR_2
2026-02-23T16:12:20.302424,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-23T16:12:20.302430_PAIR_0
2026-02-23T16:12:20.303230,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T16:12:20.303235_PAIR_1
2026-02-23T16:12:20.303949,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T16:12:20.303953_PAIR_2
2026-02-23T16:12:20.307657,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T16:12:20.307660_PAIR_1
2026-02-23T16:12:20.308484,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-02-23T16:12:20.308490_PAIR_1
2026-02-23T16:12:20.309149,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T16:12:20.309152_PAIR_2
2026-02-23T16:12:20.309828,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-02-23T16:12:20.309834_PAIR_2
2026-02-23T16:24:26.162913,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-23T16:24:26.162934_PAIR_0
2026-02-23T16:24:26.164066,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T16:24:26.164071_PAIR_1
2026-02-23T16:24:26.164868,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T16:24:26.164871_PAIR_2
2026-02-23T16:24:26.168609,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T16:24:26.168612_PAIR_1
2026-02-23T16:24:26.169376,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-02-23T16:24:26.169383_PAIR_1
2026-02-23T16:24:26.170194,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T16:24:26.170211_PAIR_2
2026-02-23T16:24:26.171115,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-02-23T16:24:26.171122_PAIR_2
2026-02-23T16:29:45.662135,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-23T16:29:45.662142_PAIR_0
2026-02-23T16:29:45.662823,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T16:29:45.662828_PAIR_1
2026-02-23T16:29:45.663471,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T16:29:45.663475_PAIR_2
2026-02-23T16:29:45.667730,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T16:29:45.667735_PAIR_1
2026-02-23T16:29:45.668581,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-02-23T16:29:45.668588_PAIR_1
2026-02-23T16:29:45.669379,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T16:29:45.669383_PAIR_2
2026-02-23T16:29:45.670079,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-02-23T16:29:45.670084_PAIR_2
2026-02-23T16:35:37.582645,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-23T16:35:37.582652_PAIR_0
2026-02-23T16:35:37.583368,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T16:35:37.583372_PAIR_1
2026-02-23T16:35:37.584174,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T16:35:37.584178_PAIR_2
2026-02-23T16:35:37.587481,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T16:35:37.587484_PAIR_1
2026-02-23T16:35:37.588099,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-02-23T16:35:37.588104_PAIR_1
2026-02-23T16:35:37.588767,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T16:35:37.588770_PAIR_2
2026-02-23T16:35:37.589375,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-02-23T16:35:37.589379_PAIR_2
2026-02-23T16:40:25.941098,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-23T16:40:25.941104_PAIR_0
2026-02-23T16:40:25.941923,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T16:40:25.941927_PAIR_1
2026-02-23T16:40:25.943134,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T16:40:25.943139_PAIR_2
2026-02-23T16:40:25.948847,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T16:40:25.948852_PAIR_1
2026-02-23T16:40:25.949639,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-02-23T16:40:25.949645_PAIR_1
2026-02-23T16:40:25.950278,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T16:40:25.950281_PAIR_2
2026-02-23T16:40:25.951073,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-02-23T16:40:25.951083_PAIR_2
2026-02-23T18:25:51.457627,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-23T18:25:51.457634_PAIR_0
2026-02-23T18:25:51.458405,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T18:25:51.458409_PAIR_1
2026-02-23T18:25:51.459182,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T18:25:51.459185_PAIR_2
2026-02-23T18:25:51.462569,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T18:25:51.462572_PAIR_1
2026-02-23T18:25:51.463226,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-02-23T18:25:51.463231_PAIR_1
2026-02-23T18:25:51.463842,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T18:25:51.463845_PAIR_2
2026-02-23T18:25:51.464490,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-02-23T18:25:51.464494_PAIR_2
2026-02-23T18:46:52.959782,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-23T18:46:52.959788_PAIR_0
2026-02-23T18:46:52.960580,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-23T18:46:52.960585_PAIR_1
2026-02-23T18:46:52.962847,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-23T18:46:52.962851_PAIR_2
