timestamp,event_type,symbol_pair,side,quantity,entry_price,exit_price,pnl,equity_at_event,event_id
2026-03-06T14:36:44.061688,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-03-06T14:36:44.061688_PAIR_0

2026-03-06T14:36:44.068253,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-06T14:36:44.068253_PAIR_1

2026-03-06T14:36:44.073683,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-06T14:36:44.073683_PAIR_2

2026-03-06T14:36:44.084618,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-06T14:36:44.084618_PAIR_1

2026-03-06T14:36:44.090287,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-03-06T14:36:44.090287_PAIR_1

2026-03-06T14:36:44.094872,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-06T14:36:44.094872_PAIR_2

2026-03-06T14:36:44.102260,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-03-06T14:36:44.102260_PAIR_2

