timestamp,event_type,symbol_pair,side,quantity,entry_price,exit_price,pnl,equity_at_event,event_id
2026-03-18T01:56:58.545218,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-03-18T00:56:58.545218+00:00_PAIR_0
2026-03-18T01:56:58.554305,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-18T00:56:58.554305+00:00_PAIR_1
2026-03-18T01:56:58.558186,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-18T00:56:58.558186+00:00_PAIR_2
2026-03-18T01:56:58.570223,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-18T00:56:58.570223+00:00_PAIR_1
2026-03-18T01:56:58.575224,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-03-18T00:56:58.575224+00:00_PAIR_1
2026-03-18T01:56:58.578477,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-18T00:56:58.578477+00:00_PAIR_2
2026-03-18T01:56:58.582136,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-03-18T00:56:58.582136+00:00_PAIR_2
2026-03-18T12:04:20.535757,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-03-18T11:04:20.535757+00:00_PAIR_0
2026-03-18T12:04:20.543724,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-18T11:04:20.543724+00:00_PAIR_1
2026-03-18T12:04:20.547770,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-18T11:04:20.547770+00:00_PAIR_2
2026-03-18T12:04:20.558824,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-18T11:04:20.558824+00:00_PAIR_1
2026-03-18T12:04:20.563872,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-03-18T11:04:20.563872+00:00_PAIR_1
2026-03-18T12:04:20.567404,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-18T11:04:20.567404+00:00_PAIR_2
2026-03-18T12:04:20.571994,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-03-18T11:04:20.571994+00:00_PAIR_2
2026-03-18T12:09:32.086449,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-03-18T11:09:32.086449+00:00_PAIR_0
2026-03-18T12:09:32.091470,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-18T11:09:32.091470+00:00_PAIR_1
2026-03-18T12:09:32.095471,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-18T11:09:32.095471+00:00_PAIR_2
2026-03-18T12:09:32.107314,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-18T11:09:32.107314+00:00_PAIR_1
2026-03-18T12:09:32.111322,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-03-18T11:09:32.111322+00:00_PAIR_1
2026-03-18T12:09:32.116003,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-18T11:09:32.116003+00:00_PAIR_2
2026-03-18T12:09:32.121537,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-03-18T11:09:32.121537+00:00_PAIR_2
2026-03-18T12:52:36.668437,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-03-18T11:52:36.668437+00:00_PAIR_0
2026-03-18T12:52:36.675437,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-18T11:52:36.675437+00:00_PAIR_1
2026-03-18T12:52:36.679476,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-18T11:52:36.679476+00:00_PAIR_2
2026-03-18T12:52:36.690477,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-18T11:52:36.691475+00:00_PAIR_1
2026-03-18T12:52:36.695105,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-03-18T11:52:36.695105+00:00_PAIR_1
2026-03-18T12:52:36.700254,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-18T11:52:36.700254+00:00_PAIR_2
2026-03-18T12:52:36.704276,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-03-18T11:52:36.704276+00:00_PAIR_2
2026-03-18T14:06:25.287959,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-03-18T13:06:25.287959+00:00_PAIR_0
2026-03-18T14:06:25.297983,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-18T13:06:25.297983+00:00_PAIR_1
2026-03-18T14:06:25.302017,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-18T13:06:25.302017+00:00_PAIR_2
2026-03-18T14:06:25.311909,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-03-18T13:06:25.311909+00:00_PAIR_1
2026-03-18T14:06:25.316904,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-03-18T13:06:25.316904+00:00_PAIR_1
2026-03-18T14:06:25.320575,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-03-18T13:06:25.320575+00:00_PAIR_2
2026-03-18T14:06:25.326134,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-03-18T13:06:25.326134+00:00_PAIR_2
